user_id,thing_id,amount,total_sum,labels
7639,1123,64,20411,2
7640,619,39,9968,0
7641,791,43,14079,2
7642,327,22,5878,1
7643,772,57,16928,2
7644,359,31,7254,1
7645,649,35,9850,0
7646,360,28,8513,1
7647,561,37,8784,1
7648,541,40,10730,0
7649,802,44,15104,2
7650,504,44,11314,0
7651,867,46,15107,2
7652,665,47,11071,0
7653,747,55,15349,2
7654,526,44,11755,0
7655,853,46,12268,2
7656,389,31,7768,1
7657,425,33,9974,1
7658,342,27,7267,1
7659,589,37,9292,0
7660,598,37,8818,0
7661,548,43,11418,0
7662,344,31,9159,1
7663,575,46,10548,0
7664,681,53,12333,2
7665,615,39,12493,0
7666,392,28,8576,1
7667,658,45,9983,0
7668,891,55,16235,2
7669,393,35,9044,1
7670,429,27,7471,1
7671,504,36,9991,1
7672,553,48,11704,0
7673,565,37,11038,0
7674,508,41,10664,0
7675,625,43,9564,0
7676,783,57,13432,2
7677,378,30,7904,1
7678,509,37,11029,0
7679,433,39,8831,1
7680,559,41,10074,0
7681,630,42,11564,0
7682,617,37,11468,0
7683,522,41,11354,0
7684,386,30,9601,1
7685,1110,67,18767,2
7686,677,46,14444,2
7687,664,33,8526,1
7688,587,38,11005,0
7689,518,37,11572,0
7690,464,37,8724,1
7691,595,51,14432,2
7692,726,59,15180,2
7693,1084,70,19277,2
7694,843,48,13849,2
7695,585,33,9608,1
7696,572,27,7425,1
7697,685,45,9443,0
7698,648,45,12154,0
7699,646,37,11631,0
7700,652,49,10470,0
7701,649,49,12495,0
7702,877,60,16162,2
7703,471,29,10578,1
7704,627,52,16325,2
7705,480,34,9244,1
7706,677,50,11481,0
7707,428,30,9531,1
7708,407,28,8953,1
7709,479,31,9236,1
7710,584,44,11075,0
7711,632,50,11970,0
7712,661,40,7809,0
7713,711,40,12097,0
7714,1014,59,16958,2
7715,357,31,10349,1
7716,528,39,10171,0
7717,271,26,6643,1
7718,559,35,8983,1
7719,601,46,13149,0
7720,739,54,13014,2
7721,795,56,17279,2
7722,723,56,16143,2
7723,670,51,12643,0
7724,557,45,12343,0
7725,455,31,12853,1
7726,886,51,11929,2
7727,543,42,11942,0
7728,641,42,11436,0
7729,467,39,8626,1
7730,614,38,10829,0
7731,499,36,10825,1
7732,717,45,14183,2
7733,586,38,9829,0
7734,669,37,12440,0
7735,535,36,10599,0
7736,570,35,10940,0
7737,390,28,7559,1
7738,829,56,15382,2
7739,620,37,11457,0
7740,505,34,7840,1
7741,485,29,8063,1
7742,546,48,13447,0
7743,556,43,9998,0
7744,407,31,9427,1
7745,767,55,14093,2
7746,512,31,8387,1
7747,703,56,13744,2
7748,684,41,13008,0
7749,476,32,8507,1
7750,770,52,16369,2
7751,368,32,8560,1
7752,656,51,14515,2
7753,405,29,6259,1
7754,704,38,14571,0
7755,597,55,13211,2
7756,414,35,8884,1
7757,522,31,7986,1
7758,761,36,10387,0
7759,536,38,7756,1
7760,554,42,14125,0
7761,674,45,12193,0
7762,978,59,15338,2
7763,690,47,11365,0
7764,692,52,18052,2
7765,618,49,11399,0
7766,533,35,9086,1
7767,431,30,9286,1
7768,402,24,6811,1
7769,652,41,10182,0
7770,515,41,10553,0
7771,632,43,10903,0
7772,587,31,9751,1
7773,441,37,9260,1
7774,659,51,11611,0
7775,544,33,10303,1
7776,698,43,11246,0
7777,594,52,13419,0
7778,603,39,9231,0
7779,616,45,13150,0
7780,712,53,14329,2
7781,866,72,18143,2
7782,431,28,9235,1
7783,969,66,17226,2
7784,496,40,11283,0
7785,576,33,13272,0
7786,486,40,13103,0
7787,671,46,11408,0
7788,546,42,9444,0
7789,443,41,10193,1
7790,442,34,10136,1
7791,718,31,10732,0
7792,576,52,14180,0
7793,503,34,11365,0
7794,390,36,8343,1
7795,531,41,11597,0
7796,501,37,10941,0
7797,554,31,9662,1
7798,585,40,11134,0
7799,401,27,8583,1
7800,440,41,10786,0
7801,689,40,9893,0
7802,631,33,7752,1
7803,734,44,11362,0
7804,567,32,7676,1
7805,514,33,7826,1
7806,712,51,14332,2
7807,541,35,9302,1
7808,604,48,13613,0
7809,353,27,7119,1
7810,549,34,8633,1
7811,707,46,12541,0
7812,526,41,10861,0
7813,735,47,13365,2
7814,655,50,12037,0
7815,483,30,10393,1
7816,690,56,13147,2
7817,516,42,10666,0
7818,304,21,8003,1
7819,433,29,7790,1
7820,466,39,10539,1
7821,886,55,15112,2
7822,326,26,7869,1
7823,426,27,8404,1
7824,776,48,14390,2
7825,541,42,10977,0
7826,499,35,12255,0
7827,674,51,12474,0
7828,343,35,9440,1
7829,633,41,11358,0
7830,530,31,7975,1
7831,585,45,11814,0
7832,452,40,10450,1
7833,528,32,9717,1
7834,617,58,14549,2
7835,641,37,11261,0
7836,670,48,13986,2
7837,380,31,9131,1
7838,511,37,9278,1
7839,585,43,10434,0
7840,477,31,6039,1
7841,461,36,11191,1
7842,296,27,7407,1
7843,633,43,10364,0
7844,576,44,11581,0
7845,597,45,10224,0
7846,1039,58,19152,2
7847,464,24,8278,1
7848,747,55,12531,2
7849,728,47,12292,0
7850,794,66,15400,2
7851,377,33,7595,1
7852,760,52,11274,2
7853,792,51,14378,2
7854,833,54,17673,2
7855,743,56,15787,2
7856,576,41,13521,0
7857,575,36,8244,1
7858,508,36,9481,1
7859,401,27,6949,1
7860,656,40,11348,0
7861,722,51,11477,0
7862,606,44,9329,0
7863,532,44,12683,0
7864,535,35,10470,0
7865,773,54,13863,2
7866,489,30,7370,1
7867,477,30,8353,1
7868,906,57,17948,2
7869,496,44,10717,0
7870,392,32,7294,1
7871,696,42,11250,0
7872,687,53,13279,2
7873,587,39,9670,0
7874,458,29,7623,1
7875,292,25,7521,1
7876,681,53,13095,2
7877,478,32,8735,1
7878,707,45,13035,0
7879,538,38,9236,1
7880,601,36,9615,0
7881,510,38,10424,0
7882,645,44,11866,0
7883,615,34,10794,0
7884,341,29,6819,1
7885,669,46,10745,0
7886,680,53,15433,2
7887,906,44,13261,2
7888,448,36,9836,1
7889,579,34,8907,1
7890,613,40,10246,0
7891,879,65,14619,2
7892,659,49,11376,0
7893,557,41,11562,0
7894,502,35,9127,1
7895,983,68,18123,2
7896,675,50,14750,2
7897,568,37,9209,1
7898,515,34,7485,1
7899,696,48,15131,2
7900,605,47,12817,0
7901,658,36,10615,0
7902,490,39,7997,1
7903,554,37,10907,0
7904,642,44,11693,0
7905,1171,75,20629,2
7906,684,35,11396,0
7907,509,40,8424,1
7908,576,43,14581,0
7909,676,43,14005,0
7910,782,53,13169,2
7911,710,58,15686,2
7912,810,48,15560,2
7913,415,21,7931,1
7914,728,44,11225,0
7915,706,48,12980,0
7916,738,57,12965,2
7917,397,33,9333,1
7918,662,46,12174,0
7919,776,56,14035,2
7920,656,49,13718,0
7921,673,45,12371,0
7922,709,45,12353,0
7923,702,36,13782,0
7924,762,50,11342,0
7925,701,43,14217,0
7926,617,46,13332,0
7927,606,39,11539,0
7928,359,27,8545,1
7929,851,62,16171,2
7930,420,37,6768,1
7931,566,39,9763,0
7932,508,36,11877,0
7933,847,59,14930,2
7934,605,35,9971,0
7935,770,48,12296,2
7936,783,66,15816,2
7937,628,41,13558,0
7938,559,35,10783,0
7939,539,45,11425,0
7940,796,43,14066,2
7941,533,36,9660,1
7942,450,37,11023,1
7943,533,35,9327,1
7944,489,34,11410,1
7945,850,49,12895,2
7946,650,49,12252,0
7947,307,38,8815,1
7948,984,64,19050,2
7949,554,42,10757,0
7950,455,29,8627,1
7951,553,37,9724,0
7952,576,31,9340,1
7953,582,26,9618,1
7954,342,33,8307,1
7955,606,46,11811,0
7956,433,33,8384,1
7957,417,37,9035,1
7958,621,44,11198,0
7959,595,44,12600,0
7960,431,30,8793,1
7961,745,48,13177,2
7962,558,46,12147,0
7963,646,46,12066,0
7964,623,42,9267,0
7965,603,43,10635,0
7966,695,45,11740,0
7967,893,51,15241,2
7968,370,32,9058,1
7969,552,33,9166,1
7970,437,44,11887,0
7971,790,50,12129,2
7972,462,26,8727,1
7973,461,34,8790,1
7974,492,29,9853,1
7975,876,58,15453,2
7976,834,43,11962,0
7977,501,34,10074,1
7978,457,30,8506,1
7979,727,44,12841,0
7980,819,52,15525,2
7981,488,36,9956,1
7982,581,49,10469,0
7983,653,44,9806,0
7984,666,50,13718,2
7985,567,36,9144,1
7986,502,28,10228,1
7987,708,46,13736,0
7988,809,59,16039,2
7989,668,44,8695,0
7990,624,35,8773,1
7991,479,38,11926,0
7992,341,24,5789,1
7993,724,55,14138,2
7994,667,47,12267,0
7995,329,26,8215,1
7996,630,46,13112,0
7997,638,42,11219,0
7998,602,41,11402,0
7999,741,41,11361,0
8000,874,62,18934,2
8001,318,33,7973,1
8002,415,32,7408,1
8003,648,44,12862,0
8004,864,53,14934,2
8005,750,57,14138,2
8006,376,23,4635,1
8007,536,36,9087,1
8008,687,46,12624,0
8009,426,33,9021,1
8010,409,27,8684,1
8011,478,26,9484,1
8012,545,38,11144,0
8013,527,40,9684,0
8014,885,65,15884,2
8015,559,50,12231,0
8016,401,26,9196,1
8017,512,33,6574,1
8018,530,36,11077,0
8019,528,37,8985,1
8020,716,50,13601,2
8021,717,44,13718,0
8022,445,25,7411,1
8023,775,52,14246,2
8024,936,62,19589,2
8025,424,30,9860,1
8026,416,23,9052,1
8027,923,53,16804,2
8028,506,42,8908,1
8029,825,48,15552,2
8030,534,44,9173,0
8031,542,32,9636,1
8032,679,47,10255,0
8033,441,30,9063,1
8034,317,31,8349,1
8035,552,44,13294,0
8036,620,44,13905,0
8037,1036,56,14828,2
8038,737,49,14128,2
8039,295,29,6957,1
8040,838,50,12303,2
8041,768,41,11455,0
8042,522,36,11035,0
8043,379,30,9534,1
8044,611,38,9889,0
8045,542,33,8707,1
8046,829,45,13079,2
8047,616,53,15403,2
8048,759,47,15789,2
8049,503,34,9951,1
8050,416,31,8089,1
8051,463,44,11597,0
8052,561,51,11332,0
8053,536,34,10099,1
8054,654,44,10201,0
8055,516,35,8324,1
8056,561,30,7035,1
8057,645,52,14866,2
8058,880,52,12806,2
8059,554,39,11428,0
8060,586,38,10996,0
8061,361,26,6213,1
8062,783,52,17794,2
8063,694,40,12399,0
8064,552,38,10786,0
8065,678,46,13007,0
8066,872,56,20602,2
8067,524,38,10491,0
8068,446,30,9656,1
8069,495,31,7235,1
8070,481,43,9883,0
8071,308,24,7198,1
8072,598,45,11254,0
8073,416,26,6365,1
8074,622,46,11158,0
8075,571,43,11207,0
8076,711,52,13114,2
8077,715,47,14793,2
8078,441,35,7956,1
8079,519,41,10747,0
8080,857,49,12095,2
8081,512,34,8007,1
8082,508,37,10998,0
8083,425,25,7735,1
8084,573,40,10458,0
8085,579,40,13096,0
8086,878,51,14276,2
8087,546,38,10611,0
8088,446,32,8033,1
8089,566,43,9483,0
8090,411,32,9032,1
8091,618,46,12960,0
8092,397,28,7105,1
8093,630,46,12007,0
8094,600,47,12988,0
8095,629,35,7583,1
8096,530,38,9220,1
8097,575,38,8591,1
8098,528,42,10427,0
8099,634,30,10657,0
8100,611,50,12102,0
8101,607,39,9994,0
8102,594,40,9920,0
8103,552,43,15865,0
8104,718,48,16144,2
8105,634,43,15677,0
8106,712,38,10136,0
8107,435,38,11517,0
8108,617,43,9747,0
8109,501,29,7925,1
8110,383,25,7953,1
8111,800,56,15120,2
8112,609,35,11052,0
8113,612,42,11980,0
8114,756,55,13683,2
8115,982,63,16884,2
8116,527,36,10333,0
8117,768,57,14228,2
8118,538,38,9132,1
8119,851,47,15869,2
8120,457,37,9660,1
8121,534,35,7819,1
8122,644,38,10121,0
8123,525,43,12470,0
8124,732,54,9759,0
8125,329,30,9144,1
8126,573,31,7156,1
8127,650,38,11376,0
8128,597,39,11610,0
8129,717,40,11178,0
8130,692,39,10267,0
8131,981,61,16076,2
8132,374,28,7435,1
8133,651,48,9645,0
8134,691,42,12394,0
8135,456,27,8882,1
8136,808,47,11152,0
8137,679,52,10319,0
8138,529,36,8772,1
8139,704,63,16134,2
8140,834,51,11547,2
8141,429,36,10723,1
8142,371,32,10831,1
8143,482,31,10139,1
8144,425,34,6797,1
8145,469,40,10228,1
8146,678,49,12134,0
8147,1010,76,16694,2
8148,661,48,11871,0
8149,396,27,5770,1
8150,944,71,15300,2
8151,627,37,11785,0
8152,692,47,12243,0
8153,650,32,10453,0
8154,386,37,10664,1
8155,627,49,12672,0
8156,530,42,12920,0
8157,483,48,10703,0
8158,622,47,10353,0
8159,334,34,8002,1
8160,738,47,15583,2
8161,716,45,11896,0
8162,535,42,13343,0
8163,547,47,12287,0
8164,717,47,11328,0
8165,587,44,10921,0
8166,693,56,14549,2
8167,899,56,16173,2
8168,428,29,7566,1
8169,718,42,9354,0
8170,572,51,12332,0
8171,638,45,10952,0
8172,432,41,11663,0
8173,538,36,9786,1
8174,505,40,10966,0
8175,615,51,15389,2
8176,793,64,16321,2
8177,532,33,9420,1
8178,905,51,13037,2
8179,402,29,9309,1
8180,931,60,16491,2
8181,581,40,8717,0
8182,510,38,10508,0
8183,544,40,10976,0
8184,642,42,10086,0
8185,543,34,7837,1
8186,432,23,8757,1
8187,566,40,11897,0
8188,225,18,6924,1
8189,620,41,9610,0
8190,555,50,11893,0
8191,296,26,6694,1
8192,404,45,9593,1
8193,400,30,6394,1
8194,625,44,11189,0
8195,602,42,14562,0
8196,654,46,11044,0
8197,583,43,10303,0
8198,742,39,12777,0
8199,724,54,16688,2
8200,646,51,13097,0
8201,851,58,16739,2
8202,667,40,11841,0
8203,637,54,11235,0
8204,624,50,11693,0
8205,677,44,11073,0
8206,573,34,9095,1
8207,540,53,14950,2
8208,497,34,7983,1
8209,508,35,9294,1
8210,674,45,8982,0
8211,619,44,13512,0
8212,323,35,11177,1
8213,763,53,16692,2
8214,757,53,13385,2
8215,557,43,10151,0
8216,672,43,10245,0
8217,661,46,13787,0
8218,385,29,8512,1
8219,506,33,9376,1
8220,558,37,11697,0
8221,464,31,8576,1
8222,503,51,10843,0
8223,540,33,7749,1
8224,444,36,10081,1
8225,432,43,11173,0
8226,610,43,11287,0
8227,683,37,10366,0
8228,486,34,8229,1
8229,723,52,15017,2
8230,609,51,13275,0
8231,679,41,10691,0
8232,592,41,10036,0
8233,586,32,9816,1
8234,930,69,16653,2
8235,769,45,11820,0
8236,644,44,12254,0
8237,373,30,6043,1
8238,361,26,8786,1
8239,480,38,9910,1
8240,760,53,14904,2
8241,644,44,10879,0
8242,778,46,12663,2
8243,608,49,10446,0
8244,595,36,11465,0
8245,430,35,7161,1
8246,478,39,9614,1
8247,368,38,10938,1
8248,425,27,9849,1
8249,753,40,13917,0
8250,328,27,11646,1
8251,751,48,12380,0
8252,769,63,18981,2
8253,465,27,7534,1
8254,708,66,14574,2
8255,618,40,9040,0
8256,596,41,12058,0
8257,836,57,17155,2
8258,789,47,17608,2
8259,634,43,12101,0
8260,704,55,13557,2
8261,606,36,9655,0
8262,532,39,10300,0
8263,559,37,10881,0
8264,332,27,7285,1
8265,1037,77,17660,2
8266,657,40,13564,0
8267,541,48,14141,0
8268,581,47,10609,0
8269,436,23,7435,1
8270,706,38,10665,0
8271,600,38,11335,0
8272,710,46,13983,2
8273,713,50,14560,2
8274,684,51,13156,2
8275,928,46,15176,2
8276,509,28,9238,1
8277,690,52,14675,2
8278,608,44,8739,0
8279,516,44,8572,0
8280,674,45,9823,0
8281,367,30,8875,1
8282,552,28,8839,1
8283,759,55,14292,2
8284,668,50,16463,2
8285,494,29,7185,1
8286,912,41,13166,2
8287,527,35,10809,0
8288,633,46,12609,0
8289,666,37,9066,0
8290,623,45,8841,0
8291,649,47,12744,0
8292,720,55,11279,2
8293,619,51,13001,0
8294,478,36,11135,1
8295,490,33,8394,1
8296,500,34,9895,1
8297,711,40,12125,0
8298,943,49,13412,2
8299,759,49,14031,2
8300,555,35,10212,0
8301,692,40,13375,0
8302,539,36,7563,1
8303,451,33,9722,1
8304,985,56,17871,2
8305,682,50,12935,0
8306,699,54,11019,0
8307,352,43,10809,1
8308,611,35,8921,1
8309,478,31,8525,1
8310,789,54,15693,2
8311,594,40,12193,0
8312,706,61,16155,2
8313,592,41,10156,0
8314,570,44,9038,0
8315,615,35,9924,0
8316,469,33,9771,1
8317,621,50,13233,0
8318,557,47,10374,0
8319,437,36,8295,1
8320,513,36,10233,1
8321,779,55,15161,2
8322,376,26,5870,1
8323,556,38,9300,0
8324,511,25,8650,1
8325,587,49,11501,0
8326,431,33,7094,1
8327,441,27,9620,1
8328,298,29,7281,1
8329,419,32,8199,1
8330,773,45,15514,2
8331,605,48,11807,0
8332,581,38,11320,0
8333,648,36,12327,0
8334,500,41,10250,0
8335,382,37,9616,1
8336,761,54,12408,2
8337,462,28,7226,1
8338,380,31,7866,1
8339,421,23,5971,1
8340,592,42,12094,0
8341,745,55,16172,2
8342,595,44,11502,0
8343,426,36,9806,1
8344,410,36,10006,1
8345,549,40,11032,0
8346,335,30,8600,1
8347,549,44,11772,0
8348,608,46,11795,0
8349,779,49,12814,2
8350,782,56,13742,2
8351,733,42,12321,0
8352,460,39,9858,1
8353,838,61,17715,2
8354,477,30,7346,1
8355,519,40,9215,1
8356,459,40,12407,0
8357,676,54,11477,0
8358,672,41,11811,0
8359,462,33,8780,1
8360,704,46,11614,0
8361,585,46,13004,0
8362,709,57,12420,2
8363,564,35,7333,1
8364,509,37,9329,1
8365,676,40,9539,0
8366,844,49,14285,2
8367,471,38,7064,1
8368,708,52,13940,2
8369,515,31,9305,1
8370,850,44,16563,2
8371,535,45,12954,0
8372,529,37,10113,0
8373,356,30,9266,1
8374,477,25,6917,1
8375,433,41,11775,0
8376,349,42,8714,1
8377,259,19,5559,1
8378,789,54,17531,2
8379,685,46,13501,0
8380,709,37,10123,0
8381,513,41,10941,0
8382,591,44,14686,0
8383,739,46,13634,2
8384,962,53,18300,2
8385,492,44,11921,0
8386,946,66,13403,2
8387,624,40,11982,0
8388,572,42,11574,0
8389,597,41,13815,0
8390,635,47,11066,0
8391,563,42,11332,0
8392,452,34,10083,1
8393,682,43,10547,0
8394,469,31,9022,1
8395,658,46,13615,0
8396,737,50,13460,2
8397,575,29,8000,1
8398,620,47,12052,0
8399,680,44,12926,0
8400,493,35,10520,1
8401,497,38,7698,1
8402,389,28,6663,1
8403,687,40,10725,0
8404,849,55,16343,2
8405,521,40,12936,0
8406,638,49,12410,0
8407,535,43,9324,0
8408,717,49,14766,2
8409,528,52,13029,0
8410,690,43,11191,0
8411,822,71,15664,2
8412,925,54,16366,2
8413,395,31,5373,1
8414,780,54,14721,2
8415,764,55,15304,2
8416,819,45,11877,0
8417,449,30,10328,1
8418,765,47,11387,0
8419,524,38,11218,0
8420,810,49,13311,2
8421,491,37,10361,1
8422,755,39,13103,0
8423,656,46,12299,0
8424,516,43,12955,0
8425,747,51,11738,2
8426,539,31,10200,1
8427,816,55,14885,2
8428,564,37,11975,0
8429,612,48,11411,0
8430,633,39,12118,0
8431,503,26,7285,1
8432,688,59,15555,2
8433,405,33,9884,1
8434,674,43,13362,0
8435,510,37,10050,1
8436,528,41,9021,0
8437,510,36,7401,1
8438,786,49,14791,2
8439,594,44,12499,0
8440,444,37,9539,1
8441,652,49,15036,2
8442,639,36,11834,0
8443,794,41,12744,0
8444,341,27,7316,1
8445,559,42,11617,0
8446,546,38,12631,0
8447,551,29,9369,1
8448,417,37,10172,1
8449,679,50,13228,2
8450,519,30,8598,1
8451,551,39,13665,0
8452,577,35,9070,1
8453,580,35,12115,0
8454,744,48,13805,2
8455,809,58,15822,2
8456,569,49,11520,0
8457,638,43,11922,0
8458,657,49,12886,0
8459,566,42,11922,0
8460,700,54,14807,2
8461,384,25,6253,1
8462,1000,58,14072,2
8463,491,38,10412,0
8464,381,33,7677,1
8465,978,63,16034,2
8466,598,49,11715,0
8467,687,55,13835,2
8468,432,45,10399,0
8469,649,43,14359,0
8470,577,47,13957,0
8471,377,31,6240,1
8472,273,26,7484,1
8473,610,51,13167,0
8474,725,34,11725,0
8475,640,47,14080,0
8476,601,40,10970,0
8477,732,40,12075,0
8478,680,49,13997,2
8479,633,29,9545,1
8480,547,45,13117,0
8481,704,61,15524,2
8482,538,37,10736,0
8483,634,34,10645,0
8484,808,42,15513,2
8485,648,40,12596,0
8486,550,37,10274,0
8487,372,26,6934,1
8488,355,25,7330,1
8489,452,30,9019,1
8490,827,60,16064,2
8491,657,47,15827,2
8492,695,38,11679,0
8493,653,45,13107,0
8494,356,25,5679,1
8495,498,31,8204,1
8496,468,32,9093,1
8497,665,35,11040,0
8498,785,51,15049,2
8499,461,40,9888,1
8500,478,35,8880,1
8501,672,44,14178,0
8502,534,40,11809,0
8503,636,54,14552,2
8504,424,32,10784,1
8505,255,20,5002,1
8506,274,23,8798,1
8507,396,30,11674,1
8508,829,49,15379,2
8509,380,13,7550,1
8510,682,54,14163,2
8511,557,45,11090,0
8512,535,39,9714,0
8513,801,47,13956,2
8514,833,47,14229,2
8515,584,43,8582,0
8516,558,32,8929,1
8517,581,44,12285,0
8518,670,39,10522,0
8519,631,40,10288,0
8520,733,50,15680,2
8521,570,45,9134,0
8522,670,44,12692,0
8523,696,49,14809,2
8524,512,40,8018,1
8525,380,30,9239,1
8526,462,31,9488,1
8527,598,37,10513,0
8528,834,57,15904,2
8529,635,41,13765,0
8530,547,38,9888,0
8531,450,26,8400,1
8532,701,62,15578,2
8533,425,26,6718,1
8534,690,46,12384,0
8535,654,46,13770,0
8536,579,47,11320,0
8537,827,62,15358,2
8538,741,53,11816,2
8539,527,38,10205,0
8540,633,39,9559,0
8541,775,54,17813,2
8542,490,40,12759,0
8543,604,48,11111,0
8544,567,42,10714,0
8545,638,41,13698,0
8546,637,47,15254,2
8547,575,34,11180,0
8548,465,44,13222,0
8549,357,27,5799,1
8550,817,48,13661,2
8551,325,21,6103,1
8552,260,20,4354,1
8553,573,31,10261,1
8554,572,36,10953,0
8555,653,59,13993,2
8556,980,47,16166,2
8557,244,25,6334,1
8558,708,53,15099,2
8559,683,42,10786,0
8560,463,44,12728,0
8561,459,33,10602,1
8562,828,64,15819,2
8563,767,50,11282,0
8564,711,44,12306,0
8565,417,25,7876,1
8566,580,37,12915,0
8567,688,52,14928,2
8568,489,29,9408,1
8569,839,65,14709,2
8570,442,38,9600,1
8571,920,47,13492,2
8572,610,58,13715,2
8573,545,45,9594,0
8574,533,37,10638,0
8575,480,31,9927,1
8576,568,38,13946,0
8577,588,44,14317,0
8578,645,42,12163,0
8579,885,48,12168,2
8580,768,48,11525,0
8581,691,47,12020,0
8582,706,39,14040,0
8583,433,35,9664,1
8584,649,37,8281,0
8585,576,34,8908,1
8586,710,45,10642,0
8587,736,52,16397,2
8588,385,27,8114,1
8589,570,39,9843,0
8590,849,46,12650,2
8591,721,44,12957,0
8592,658,50,13421,0
8593,636,51,16388,2
8594,727,39,12755,0
8595,751,46,13174,2
8596,906,57,13386,2
8597,707,39,11561,0
8598,671,49,15338,2
8599,657,57,16157,2
8600,712,49,13192,2
8601,513,32,11188,1
8602,642,33,10613,0
8603,768,53,14094,2
8604,479,37,12523,0
8605,462,36,7896,1
8606,699,50,13453,2
8607,506,35,9939,1
8608,514,32,7772,1
8609,365,35,9204,1
8610,707,55,15307,2
8611,925,57,15326,2
8612,449,25,6537,1
8613,654,48,13027,0
8614,509,42,10465,0
8615,592,43,10899,0
8616,686,43,12980,0
8617,668,43,11979,0
8618,377,39,8362,1
8619,891,51,14518,2
8620,849,59,17391,2
8621,569,38,11166,0
8622,924,61,18989,2
8623,412,27,10407,1
8624,616,39,11415,0
8625,643,44,12923,0
8626,741,59,11676,2
8627,595,44,11230,0
8628,663,53,11875,0
8629,464,35,5898,1
8630,406,29,8588,1
8631,633,39,11702,0
8632,673,47,12147,0
8633,279,31,8900,1
8634,653,49,11681,0
8635,597,35,9404,0
8636,539,32,9353,1
8637,348,34,10053,1
8638,607,42,11147,0
8639,584,40,11550,0
8640,411,27,11277,1
8641,866,73,20052,2
8642,662,48,13583,0
8643,509,35,10218,1
8644,606,38,10539,0
8645,643,54,14970,2
8646,731,48,14034,2
8647,722,45,13234,0
8648,666,41,12950,0
8649,525,33,8796,1
8650,636,41,11105,0
8651,371,32,7643,1
8652,725,50,12929,2
8653,661,46,12640,0
8654,627,31,8941,1
8655,535,27,9382,1
8656,666,36,9031,0
8657,593,48,11466,0
8658,583,35,11390,0
8659,467,39,11902,0
8660,593,37,14773,0
8661,884,42,13492,2
8662,572,35,11986,0
8663,790,48,13792,2
8664,499,32,9585,1
8665,634,41,11096,0
8666,602,35,12750,0
8667,807,52,16483,2
8668,574,35,10570,0
8669,732,52,16378,2
8670,311,23,7150,1
8671,700,39,11296,0
8672,804,52,15384,2
8673,702,49,10559,0
8674,655,49,12845,0
8675,663,49,13229,0
8676,751,53,13871,2
8677,731,51,10570,0
8678,423,22,5067,1
8679,524,40,10803,0
8680,368,28,8503,1
8681,509,42,9317,0
8682,664,46,12428,0
8683,640,46,13932,0
8684,686,37,9282,0
8685,550,47,13023,0
8686,479,34,11856,0
8687,701,57,12522,2
8688,644,44,11199,0
8689,499,44,7908,1
8690,663,49,11829,0
8691,820,50,13641,2
8692,515,35,9497,1
8693,811,50,13669,2
8694,829,45,15305,2
8695,664,36,9692,0
8696,442,35,11269,1
8697,544,31,8182,1
8698,539,33,9470,1
8699,670,45,11442,0
8700,610,33,11549,0
8701,514,33,11579,0
8702,792,50,11524,2
8703,369,26,7814,1
8704,375,34,8526,1
8705,802,32,10487,0
8706,736,36,10833,0
8707,749,52,16267,2
8708,674,44,13983,0
8709,502,34,9025,1
8710,369,32,6839,1
8711,743,50,13025,2
8712,602,49,12995,0
8713,861,61,16903,2
8714,342,28,10253,1
8715,794,49,14132,2
8716,552,28,8094,1
8717,570,43,12279,0
8718,397,38,10149,1
8719,587,33,10022,1
8720,873,56,16294,2
8721,664,40,12435,0
8722,475,39,12492,0
8723,421,30,10824,1
8724,746,51,15262,2
8725,903,59,13785,2
8726,456,35,8338,1
8727,556,31,8767,1
8728,747,52,15772,2
8729,456,26,7784,1
8730,597,42,11641,0
8731,575,36,9827,0
8732,756,52,15187,2
8733,582,41,10179,0
8734,845,47,12785,2
8735,550,34,8203,1
8736,285,23,4356,1
8737,423,40,8854,1
8738,567,34,12131,0
8739,684,60,16153,2
8740,652,50,11880,0
8741,424,32,8501,1
8742,839,52,14552,2
8743,654,46,13740,0
8744,631,48,10353,0
8745,549,54,13575,0
8746,668,51,13700,2
8747,712,43,13400,0
8748,692,48,14230,2
8749,759,52,14776,2
8750,559,38,8781,1
8751,746,41,11999,0
8752,272,23,4488,1
8753,605,49,13890,0
8754,576,33,10010,1
8755,584,39,9239,0
8756,510,43,13048,0
8757,648,45,14461,0
8758,690,44,15719,2
8759,656,47,12495,0
8760,546,39,10319,0
8761,526,44,10608,0
8762,616,46,11709,0
8763,493,37,9223,1
8764,771,64,15392,2
8765,482,29,10002,1
8766,421,29,11164,1
8767,715,48,11402,0
8768,685,47,15325,2
8769,531,57,13168,0
8770,753,47,11865,0
8771,798,49,12578,2
8772,708,53,12951,2
8773,234,24,6640,1
8774,688,42,9568,0
8775,488,27,10530,1
8776,521,47,10578,0
8777,440,34,9821,1
8778,782,62,16759,2
8779,669,49,12127,0
8780,513,29,8478,1
8781,537,35,10969,0
8782,434,26,7337,1
8783,758,62,14469,2
8784,575,44,10406,0
8785,522,33,10136,1
8786,623,46,10462,0
8787,480,34,11276,1
8788,474,41,9328,1
8789,567,35,10603,0
8790,401,26,7827,1
8791,931,60,16228,2
8792,424,33,10600,1
8793,934,53,16166,2
8794,657,49,11551,0
8795,699,50,11698,0
8796,599,41,10541,0
8797,737,39,13169,0
8798,805,55,13311,2
8799,636,42,13933,0
8800,653,47,12410,0
8801,636,42,10296,0
8802,671,42,13868,0
